"ID","SOA","score","predicted","SOA70","SOA110","SOA150","SOA230","block1","cape_score","Perspective","Stimulus_Type","Measurement","Score","Measurement_ownership","Measurement_agency","Measurement_location","fit","lwr","upr"
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"Third Person","Asynchronous","ownership",1.888888889,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"Third Person","Asynchronous","location",4,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",150,20,19.8844336409862,0,0,1,0,84,18,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"First Person","Synchronous","ownership",1.888888889,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"First Person","Synchronous","location",5.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"First Person","Synchronous","agency",1.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"First Person","Asynchronous","ownership",1.444444444,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"First Person","Asynchronous","location",4,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"Third Person","Synchronous","ownership",1.444444444,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"Third Person","Synchronous","location",4.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"Third Person","Asynchronous","ownership",1.888888889,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"Third Person","Asynchronous","location",4,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",230,20,20.5869546493896,0,0,0,1,84,18,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"First Person","Synchronous","ownership",1.888888889,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"First Person","Synchronous","location",5.5,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"First Person","Synchronous","agency",1.5,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"First Person","Asynchronous","ownership",1.444444444,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"First Person","Asynchronous","location",4,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"Third Person","Synchronous","ownership",1.444444444,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"Third Person","Synchronous","location",4.25,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"Third Person","Asynchronous","ownership",1.888888889,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"Third Person","Asynchronous","location",4,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"HaiJaw96",70,20,19.1819126325828,1,0,0,0,84,18,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"First Person","Synchronous","ownership",1,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"First Person","Synchronous","location",1.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"First Person","Synchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"First Person","Asynchronous","ownership",1.111111111,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"First Person","Asynchronous","location",1.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"Third Person","Synchronous","ownership",1,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"Third Person","Synchronous","location",1.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"Third Person","Asynchronous","ownership",1.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"Third Person","Asynchronous","location",1.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",110,20,19.3016623626995,0,1,0,0,83,15,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"First Person","Synchronous","ownership",1,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"First Person","Synchronous","location",1.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"First Person","Synchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"First Person","Asynchronous","ownership",1.111111111,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"First Person","Asynchronous","location",1.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"Third Person","Synchronous","ownership",1,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"Third Person","Synchronous","location",1.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"Third Person","Asynchronous","ownership",1.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"Third Person","Asynchronous","location",1.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",150,20,19.6529228669012,0,0,1,0,83,15,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"First Person","Synchronous","ownership",1,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"First Person","Synchronous","location",1.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"First Person","Synchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"First Person","Asynchronous","ownership",1.111111111,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"First Person","Asynchronous","location",1.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"Third Person","Synchronous","ownership",1,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"Third Person","Synchronous","location",1.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"Third Person","Asynchronous","ownership",1.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"Third Person","Asynchronous","location",1.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",230,19,20.3554438753045,0,0,0,1,83,15,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"First Person","Synchronous","ownership",1,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"First Person","Synchronous","location",1.25,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"First Person","Synchronous","agency",1,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"First Person","Asynchronous","ownership",1.111111111,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"First Person","Asynchronous","location",1.25,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"First Person","Asynchronous","agency",1,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"Third Person","Synchronous","ownership",1,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"Third Person","Synchronous","location",1.25,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"Third Person","Synchronous","agency",1,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"Third Person","Asynchronous","ownership",1.111111111,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"Third Person","Asynchronous","location",1.25,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"rahsha99",70,20,18.9504018584978,1,0,0,0,83,15,"Third Person","Asynchronous","agency",1,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"First Person","Synchronous","ownership",2.888888889,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"First Person","Synchronous","location",5.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"First Person","Synchronous","agency",3.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"First Person","Asynchronous","ownership",2.777777778,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"First Person","Asynchronous","location",2.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"First Person","Asynchronous","agency",3,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"Third Person","Synchronous","ownership",2.222222222,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"Third Person","Synchronous","location",3.5,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"Third Person","Synchronous","agency",2.5,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"Third Person","Asynchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"Third Person","Asynchronous","location",2.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",110,16,14.4399361069129,0,1,0,0,60,24,"Third Person","Asynchronous","agency",1.5,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"First Person","Synchronous","ownership",2.888888889,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"First Person","Synchronous","location",5.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"First Person","Synchronous","agency",3.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"First Person","Asynchronous","ownership",2.777777778,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"First Person","Asynchronous","location",2.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"First Person","Asynchronous","agency",3,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"Third Person","Synchronous","ownership",2.222222222,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"Third Person","Synchronous","location",3.5,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"Third Person","Synchronous","agency",2.5,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"Third Person","Asynchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"Third Person","Asynchronous","location",2.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",150,14,14.7911966111146,0,0,1,0,60,24,"Third Person","Asynchronous","agency",1.5,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"First Person","Synchronous","ownership",2.888888889,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"First Person","Synchronous","location",5.25,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"First Person","Synchronous","agency",3.5,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"First Person","Asynchronous","ownership",2.777777778,1,0,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"First Person","Asynchronous","location",2.5,0,0,1,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"First Person","Asynchronous","agency",3,0,1,0,2.83932461870587,2.67501181276487,3.00363742464687
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"Third Person","Synchronous","ownership",2.222222222,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"Third Person","Synchronous","location",3.5,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"Third Person","Synchronous","agency",2.5,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"Third Person","Asynchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"Third Person","Asynchronous","location",2.25,0,0,1,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",230,15,15.493717619518,0,0,0,1,60,24,"Third Person","Asynchronous","agency",1.5,0,1,0,2.50980392155881,2.34549111561782,2.67411672749981
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"First Person","Synchronous","ownership",2.888888889,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"First Person","Synchronous","location",5.25,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"First Person","Synchronous","agency",3.5,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"First Person","Asynchronous","ownership",2.777777778,1,0,0,2.83932461870587,2.55472649048186,3.12392274692989
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"First Person","Asynchronous","location",2.5,0,0,1,2.83932461870587,2.55472649048186,3.12392274692989
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"First Person","Asynchronous","agency",3,0,1,0,2.83932461870587,2.55472649048186,3.12392274692989
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"Third Person","Synchronous","ownership",2.222222222,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"Third Person","Synchronous","location",3.5,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"Third Person","Synchronous","agency",2.5,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"Third Person","Asynchronous","ownership",2.111111111,1,0,0,2.50980392155881,2.2252057933348,2.79440204978283
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"Third Person","Asynchronous","location",2.25,0,0,1,2.50980392155881,2.2252057933348,2.79440204978283
"haijal99",70,13,14.0886756027112,1,0,0,0,60,24,"Third Person","Asynchronous","agency",1.5,0,1,0,2.50980392155881,2.2252057933348,2.79440204978283
